date,site,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE
2016-06-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.1,NA,NA,NA,NA
2016-06-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,NA,NA,NA,NA
2016-06-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.06,NA,NA,NA,NA
2016-06-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.16,NA,NA,NA,NA
2016-06-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-16,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-20,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.05,NA,NA,NA,NA
2016-06-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,NA,NA,NA,NA
2016-06-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.4,NA,NA,NA,NA
2016-06-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-06-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-02,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-07,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.3,NA,NA,NA,NA
2016-07-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.41,NA,NA,NA,NA
2016-07-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.17,NA,NA,NA,NA
2016-07-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.11,NA,NA,NA,NA
2016-07-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.61,NA,NA,NA,NA
2016-07-16,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.02,NA,NA,NA,NA
2016-07-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.65,NA,NA,NA,NA
2016-07-20,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.29,NA,NA,NA,NA
2016-07-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.51,NA,NA,NA,NA
2016-07-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.81,NA,NA,NA,NA
2016-07-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-28,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-29,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-07-30,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-07-31,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-01,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-02,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.48,NA,NA,NA,NA
2016-08-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-04,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-06,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.12,NA,NA,NA,NA
2016-08-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-08-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,NA,NA,NA,NA
2016-08-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.79,NA,NA,NA,NA
2016-08-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,1.2,NA,NA,NA,NA
2016-08-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.01,NA,NA,NA,NA
2016-08-16,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.67,NA,NA,NA,NA
2016-08-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-20,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,1.53,NA,NA,NA,NA
2016-08-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-27,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-28,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-08-29,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.87,NA,NA,NA,NA
2016-08-30,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.12,0,NA,NA,NA
2016-08-31,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.19,NA,NA,NA,NA
2016-09-01,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-02,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-04,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-06,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-07,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.27,NA,NA,NA,NA
2016-09-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.78,NA,NA,NA,NA
2016-09-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.12,NA,NA,NA,NA
2016-09-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.27,NA,NA,NA,NA
2016-09-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.5,NA,NA,NA,NA
2016-09-20,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.23,NA,NA,NA,NA
2016-09-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.28,NA,NA,NA,NA
2016-09-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.23,NA,NA,NA,NA
2016-09-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-27,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.16,NA,NA,NA,NA
2016-09-28,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-29,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-09-30,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-01,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.07,NA,NA,NA,NA
2016-10-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.12,NA,NA,NA,NA
2016-10-04,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.03,NA,NA,NA,NA
2016-10-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-06,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-07,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-10-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.21,NA,NA,NA,NA
2016-10-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.07,NA,NA,NA,NA
2016-10-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.11,NA,NA,NA,NA
2016-10-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.03,NA,NA,NA,NA
2016-10-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,1.78,NA,NA,NA,NA
2016-10-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.3,NA,NA,NA,NA
2016-10-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,1.52,NA,NA,NA,NA
2016-10-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.03,NA,NA,NA,NA
2016-10-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-27,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-10-28,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.39,NA,NA,NA,NA
2016-10-29,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.12,NA,NA,NA,NA
2016-10-30,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.14,NA,NA,NA,NA
2016-10-31,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-01,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-02,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-11-04,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.62,NA,NA,NA,NA
2016-11-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.02,NA,NA,NA,NA
2016-11-06,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.09,NA,NA,NA,NA
2016-11-07,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.01,NA,NA,NA,NA
2016-11-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-11-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.11,NA,NA,NA,NA
2016-11-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-14,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-15,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-16,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.14,NA,NA,NA,NA
2016-11-17,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.09,NA,NA,NA,NA
2016-11-18,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-19,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-20,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.05,NA,NA,NA,NA
2016-11-21,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,4.8,NA,NA,NA
2016-11-22,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,1,NA,NA,NA
2016-11-23,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-24,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-25,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.15,NA,NA,NA,NA
2016-11-26,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.07,NA,NA,NA,NA
2016-11-27,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.09,NA,NA,NA,NA
2016-11-28,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-11-29,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.04,NA,NA,NA,NA
2016-12-01,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.52,NA,NA,NA,NA
2016-12-02,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.05,NA,NA,NA,NA
2016-12-03,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.03,NA,NA,NA,NA
2016-12-04,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-05,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.19,2.8,NA,2.8,NA
2016-12-06,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,0.4,NA,NA,NA
2016-12-07,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-08,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-09,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-10,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-11,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0,0,NA,NA,NA
2016-12-12,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,0.29,2,NA,NA,NA
2016-12-13,Hungerford,VT-FR-16,Swanton 0.2 E,44.91867,-73.119887,NA,NA,NA,NA,NA
2017-02-13,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,1.01,12,NA,NA,NA
2017-02-14,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.02,NA,0.02,NA,NA
2017-02-15,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-16,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.46,4.1,0.46,NA,NA
2017-02-17,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.03,0.5,0.03,NA,NA
2017-02-18,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-19,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-20,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-21,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-22,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-23,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-24,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-25,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.04,NA,NA,NA,NA
2017-02-26,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,1.18,NA,NA,NA,NA
2017-02-27,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-02-28,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-01,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-02,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.29,NA,NA,NA,NA
2017-03-03,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.01,NA,NA,NA,NA
2017-03-04,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.01,NA,0.01,NA,0.01
2017-03-05,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,NA,NA,NA,NA,NA
2017-03-06,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-07,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,NA,NA,NA,NA,NA
2017-03-08,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.16,NA,NA,NA,NA
2017-03-09,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.08,0.3,0.08,0.3,0.08
2017-03-10,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-11,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.03,1,0.03,NA,NA
2017-03-12,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-13,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-14,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-15,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,1.23,19,1.23,NA,NA
2017-03-16,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.08,3,0.08,NA,NA
2017-03-17,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-18,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-19,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-20,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-21,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-22,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.11,0.7,0.11,NA,NA
2017-03-23,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-24,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-25,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.6,4.3,0.6,NA,NA
2017-03-26,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-27,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.03,NA,NA,NA,NA
2017-03-28,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.17,NA,NA,NA,NA
2017-03-29,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.17,NA,NA,NA,NA
2017-03-30,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-03-31,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-01,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.58,2.8,0.58,NA,NA
2017-04-02,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.19,NA,NA,NA,NA
2017-04-03,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-04,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.12,NA,NA,NA,NA
2017-04-06,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.02,NA,NA,NA,NA
2017-04-07,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,1.41,NA,NA,NA,NA
2017-04-08,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.37,NA,NA,NA,NA
2017-04-09,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-10,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-11,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.03,NA,NA,NA,NA
2017-04-12,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.1,NA,NA,NA,NA
2017-04-13,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-14,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-15,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-16,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.53,NA,NA,NA,NA
2017-04-17,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.32,NA,NA,NA,NA
2017-04-18,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-19,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0,0,NA,NA,NA
2017-04-20,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.54,NA,NA,NA,NA
2017-04-21,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.13,NA,NA,NA,NA
2017-04-22,Hungerford,VT-FR-19,Swanton 0.5 NNE,44.925904,-73.121455,0.06,NA,NA,NA,NA
